0.00455933087364035,0.00504759790768601
0.00557759010611581,0.00558524647250859
0.00499271571749518,0.00560147779422022
0.00507891281335451,0.00600175343598362
0.00602773969826512,0.00616496952687052
0.00614551455968526,0.00626983052720187
0.00608732582536337,0.00648518124056421
0.0064288222263348,0.00662961127963656
0.00632298246541107,0.00672852529174407
0.00604406613336301,0.00695451584099849
0.00674825036559445,0.00701830338815766
0.00639828258678059,0.00707932658223452
0.00602395337583999,0.00709130969632795
0.00553008010251595,0.00711190532401317
0.00716335515508256,0.00732113770895461
0.00617313512766689,0.00738429181030489
0.00716788118936153,0.00755390003226354
0.00702898129510867,0.00755478760770513
0.00576524220120461,0.00755767893276993
0.00551341578194564,0.00760202062711189
0.00711643404376298,0.00761479205071483
0.00728662375046017,0.00785987056228658
0.00754092652477947,0.00812632404992782
0.00704866625589742,0.00827914239973042
0.00777602781098334,0.0083628044563135
0.00793320343949773,0.00845493611777089
0.00865230028166425,0.0087110886461339
0.008260734664703,0.00900388594848825
0.00931980044376992,0.00955524941439179
0.00922172932017479,0.00986160937813261
0.00890497869214855,0.00998298114967902
0.0099275009853948,0.0100723719903495
0.00849519121480093,0.0102327296916575
0.00867907880917307,0.0107898708274278
0.0100688152224136,0.0108352891859702
0.0104115808552832,0.0109139995695635
0.0103815803179905,0.0111861360525644
0.00898536185286057,0.011449498752715
