0.0,0.0141549115193,0.0133409684857,0.0155246049305,0.00977763173923,0.0101909687605,0.0122208433592,0.0249158308412,0.0186664253342,0.0157726055829,0.0146098693887,0.0101208920162,0.0228782448406,0.0155020125495,0.0115744998657,0.0184558622051,0.0249475839263,0.0178855515832
0.0141549115193,0.0,0.014244023066,0.0157156378576,0.0145552262733,0.0152593123037,0.0152049633305,0.0247616061431,0.0170322401317,0.014681096471,0.0145484765848,0.01509053329,0.0202840966789,0.0151683165165,0.0130923263046,0.016608995215,0.0215774544622,0.0175100503717
0.0133409684857,0.014244023066,0.0,0.0123920422138,0.0124692000663,0.0135894962453,0.0144862629964,0.0248117864877,0.0186981902691,0.0158121476518,0.0134116244388,0.0126517600204,0.020844799729,0.0141330839135,0.0129001468234,0.0196614826465,0.0208850541478,0.0183700889342
0.0155246049305,0.0157156378576,0.0123920422138,0.0,0.015453304544,0.0162750358219,0.0148183005678,0.0236305111724,0.0156502770985,0.0151933053642,0.0139236259541,0.0163892903713,0.0168959862734,0.0149923337352,0.0129001799108,0.0174470601074,0.0179984406142,0.0152442051972
0.00977763173923,0.0145552262733,0.0124692000663,0.015453304544,0.0,0.0112787347875,0.0132510860518,0.0255857821596,0.0193789989167,0.0162396498945,0.0156626297647,0.0102766281529,0.0227418539592,0.0158994195136,0.0122411320842,0.018720880834,0.0249778621472,0.0180386243353
0.0101909687605,0.0152593123037,0.0135894962453,0.0162750358219,0.0112787347875,0.0,0.0160749036478,0.0232965023321,0.0170967046873,0.0137782474836,0.0131313764191,0.0109402264208,0.0200457189733,0.0156860107294,0.0112857557497,0.0176043450012,0.0231830611458,0.0174654759568
0.0122208433592,0.0152049633305,0.0144862629964,0.0148183005678,0.0132510860518,0.0160749036478,0.0,0.0266363713324,0.0179648069004,0.0146967820616,0.0160062884992,0.0146351117483,0.0230145172604,0.0158234301596,0.0126981153863,0.0194558051655,0.0220703230729,0.0169625564084
0.0249158308412,0.0247616061431,0.0248117864877,0.0236305111724,0.0255857821596,0.0232965023321,0.0266363713324,0.0,0.0221976688238,0.0217440789047,0.025431462147,0.0231913301439,0.0221695513292,0.0263357068196,0.0244300612733,0.0188675352559,0.023127824325,0.0203726141806
0.0186664253342,0.0170322401317,0.0186981902691,0.0156502770985,0.0193789989167,0.0170967046873,0.0179648069004,0.0221976688238,0.0,0.0129750395794,0.0173422084004,0.0190346059723,0.0165514243626,0.0205348940254,0.0141740160873,0.0129101651802,0.0215787303335,0.0157700417667
0.0157726055829,0.014681096471,0.0158121476518,0.0151933053642,0.0162396498945,0.0137782474836,0.0146967820616,0.0217440789047,0.0129750395794,0.0,0.0123152335209,0.0159243449832,0.0153932920701,0.0177491161056,0.0115128830806,0.0149487968514,0.0190583112426,0.0167567746319
0.0146098693887,0.0145484765848,0.0134116244388,0.0139236259541,0.0156626297647,0.0131313764191,0.0160062884992,0.025431462147,0.0173422084004,0.0123152335209,0.0,0.0158127209644,0.0183897579089,0.0140861148104,0.0120573167956,0.0201683663127,0.0178869976032,0.0194720553673
0.0101208920162,0.01509053329,0.0126517600204,0.0163892903713,0.0102766281529,0.0109402264208,0.0146351117483,0.0231913301439,0.0190346059723,0.0159243449832,0.0158127209644,0.0,0.0231490852592,0.0160468595851,0.0115542453128,0.0187885049296,0.0248619833984,0.0181179183181
0.0228782448406,0.0202840966789,0.020844799729,0.0168959862734,0.0227418539592,0.0200457189733,0.0230145172604,0.0221695513292,0.0165514243626,0.0153932920701,0.0183897579089,0.0231490852592,0.0,0.0230671877971,0.0176770676565,0.0183096835764,0.0192810117739,0.0179726562587
0.0155020125495,0.0151683165165,0.0141330839135,0.0149923337352,0.0158994195136,0.0156860107294,0.0158234301596,0.0263357068196,0.0205348940254,0.0177491161056,0.0140861148104,0.0160468595851,0.0230671877971,0.0,0.0143640803376,0.0209396396216,0.0185052292617,0.0196575821457
0.0115744998657,0.0130923263046,0.0129001468234,0.0129001799108,0.0122411320842,0.0112857557497,0.0126981153863,0.0244300612733,0.0141740160873,0.0115128830806,0.0120573167956,0.0115542453128,0.0176770676565,0.0143640803376,0.0,0.0166662419493,0.0194092327379,0.0154698634294
0.0184558622051,0.016608995215,0.0196614826465,0.0174470601074,0.018720880834,0.0176043450012,0.0194558051655,0.0188675352559,0.0129101651802,0.0149487968514,0.0201683663127,0.0187885049296,0.0183096835764,0.0209396396216,0.0166662419493,0.0,0.0226532063221,0.0130599641208
0.0249475839263,0.0215774544622,0.0208850541478,0.0179984406142,0.0249778621472,0.0231830611458,0.0220703230729,0.023127824325,0.0215787303335,0.0190583112426,0.0178869976032,0.0248619833984,0.0192810117739,0.0185052292617,0.0194092327379,0.0226532063221,0.0,0.021896449734
0.0178855515832,0.0175100503717,0.0183700889342,0.0152442051972,0.0180386243353,0.0174654759568,0.0169625564084,0.0203726141806,0.0157700417667,0.0167567746319,0.0194720553673,0.0181179183181,0.0179726562587,0.0196575821457,0.0154698634294,0.0130599641208,0.021896449734,0.0
